date,base,timestamp,terms,privacy,ADA,AED,AFN,ALL,AMD,ANG,AOA,ARB,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BNB,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DAI,DJF,DKK,DOP,DOT,DZD,EGP,ERN,ETB,ETH,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTC,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,OP,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,XRP,YER,ZAR,ZMK,ZMW,ZWL
2024-03-10T16:13:00.000Z,USD,1710087180,https://fxratesapi.com/legal/terms-conditions,https://fxratesapi.com/legal/privacy-policy,1.3882292605,3.6726305004,71.1542103832,94.6543799633,399.8592911387,1.78632035,825.6022395801,0.48505215,846.5990148214,1.5089302383,1.79,1.7,1.7867402713,2,109.5784441796,1.7884403343,0.376,2858.9874374945,1,0.0018940912,1.3310002109,6.9335212736,4.9795108859,1,0.0000143927,82.8860618434,13.5265314455,3.274467208,32744.665190409,2,1.3477802633,2662.1463097979,0.8769101473,0.0256600031,962.9913386839,7.1839107195,3899.8457140355,511.8367524466,1,24,100.820444009,23.1276734771,0.9997367025,177.721,6.8135612699,58.9941886915,0.0974638193,135.1751123138,49.4030760412,15,56.647986365,0.000256111,0.9138400983,2.2265603768,0.778666274,0.7776601484,2.646690339,0.7786663593,12.7532318929,0.7786660005,57.6044289759,8555.7322222371,7.8020208889,209.4174942325,7.8194415105,24.6852441425,6.5832709838,134.2769057453,360.1730067102,15569.1320495,3.5744005996,0.7786659856,82.7600791421,1308.139937066,42005.436187621,136.4263546828,0.7786661225,154.6352648751,0.71,147.0647386661,140.1321289733,88.6749674445,4049.5297663444,449.3938565162,900,1315.3255086643,0.3059300498,0.83333,445.0078859036,20882.41397124,89548.270013885,305.9825822195,192.4684061714,18.8665622869,0.0113348101,3.1606668267,0.6433373349,4.8127409373,10.0280015903,17.6181132138,4517.1987028596,56.2524670582,2094.4782528785,3377.8633169401,8.012221598,356.999828,45.7451179727,15.2794529556,1560.3504433296,16.819682141,4.6827107537,63.6921776312,18.6796928191,1593.9375747369,36.6245330347,10.4214111872,131.8467285112,1.6188801772,0.3841600702,0.2199771531,0.9991701214,3.6878604057,3.7465004638,55.5622166493,279.1743238129,3.925350711,7314.1832488943,3.6401506424,4.5383005011,106.7205496775,90.8648563458,1280.921929885,3.7450406981,8.4566970965,14.25636211,601.5,10.2171214205,1.3304002066,0.7776601122,22424.35607942,0.0069629928,571.5082232315,35.4926135725,22356.609795563,8.75,13001.872342954,18.7057437194,35.3825767559,10.9091614078,3.5,3.0888504881,2.3302302931,31.8372247126,6.7879709179,31.4440454581,2547.0059039749,38.4540969737,3903.6562193667,1,39.1804276717,12447.918036384,3611181.262554,24636.565484095,118.5689696719,2.6824052852,599.4432650893,0.041133991,0.0004590035,2.7,0.7475601195,599.4433101182,0.0010416677,108.9952101629,0.0011144679,1.6227429301,249.8184473533,18.6930728606,9001.2,24.2208232517,361.9
