success,terms,privacy,timestamp,date,base,rates.ADA,rates.AED,rates.AFN,rates.ALL,rates.AMD,rates.ANG,rates.AOA,rates.ARB,rates.ARS,rates.AUD,rates.AWG,rates.AZN,rates.BAM,rates.BBD,rates.BDT,rates.BGN,rates.BHD,rates.BIF,rates.BMD,rates.BNB,rates.BND,rates.BOB,rates.BRL,rates.BSD,rates.BTC,rates.BTN,rates.BWP,rates.BYN,rates.BYR,rates.BZD,rates.CAD,rates.CDF,rates.CHF,rates.CLF,rates.CLP,rates.CNY,rates.COP,rates.CRC,rates.CUC,rates.CUP,rates.CVE,rates.CZK,rates.DAI,rates.DJF,rates.DKK,rates.DOP,rates.DOT,rates.DZD,rates.EGP,rates.ERN,rates.ETB,rates.ETH,rates.EUR,rates.FJD,rates.FKP,rates.GBP,rates.GEL,rates.GGP,rates.GHS,rates.GIP,rates.GMD,rates.GNF,rates.GTQ,rates.GYD,rates.HKD,rates.HNL,rates.HRK,rates.HTG,rates.HUF,rates.IDR,rates.ILS,rates.IMP,rates.INR,rates.IQD,rates.IRR,rates.ISK,rates.JEP,rates.JMD,rates.JOD,rates.JPY,rates.KES,rates.KGS,rates.KHR,rates.KMF,rates.KPW,rates.KRW,rates.KWD,rates.KYD,rates.KZT,rates.LAK,rates.LBP,rates.LKR,rates.LRD,rates.LSL,rates.LTC,rates.LTL,rates.LVL,rates.LYD,rates.MAD,rates.MDL,rates.MGA,rates.MKD,rates.MMK,rates.MNT,rates.MOP,rates.MRO,rates.MUR,rates.MVR,rates.MWK,rates.MXN,rates.MYR,rates.MZN,rates.NAD,rates.NGN,rates.NIO,rates.NOK,rates.NPR,rates.NZD,rates.OMR,rates.OP,rates.PAB,rates.PEN,rates.PGK,rates.PHP,rates.PKR,rates.PLN,rates.PYG,rates.QAR,rates.RON,rates.RSD,rates.RUB,rates.RWF,rates.SAR,rates.SBD,rates.SCR,rates.SDG,rates.SEK,rates.SGD,rates.SHP,rates.SLL,rates.SOL,rates.SOS,rates.SRD,rates.STD,rates.SVC,rates.SYP,rates.SZL,rates.THB,rates.TJS,rates.TMT,rates.TND,rates.TOP,rates.TRY,rates.TTD,rates.TWD,rates.TZS,rates.UAH,rates.UGX,rates.USD,rates.UYU,rates.UZS,rates.VEF,rates.VND,rates.VUV,rates.WST,rates.XAF,rates.XAG,rates.XAU,rates.XCD,rates.XDR,rates.XOF,rates.XPD,rates.XPF,rates.XPT,rates.XRP,rates.YER,rates.ZAR,rates.ZMK,rates.ZMW,rates.ZWL
true,https://fxratesapi.com/legal/terms-conditions,https://fxratesapi.com/legal/privacy-policy,1710663900,2024-03-17T08:25:00.000Z,USD,1.5378580935,3.6724103893,71.373549348,94.9070556969,402.6081834216,1.7862002669,833.5820615359,0.5991694117,850.6815809542,1.5245701902,1.79,1.7,1.7952503144,2,109.6057404761,1.7918903571,0.376,2859.7812404547,1,0.0017813027,1.3372802652,6.9110208892,4.9971306585,1,0.0000152605,82.8816558639,13.6222220632,3.276028565,32760.289304982,2,1.3542101442,2763.1195073987,0.8838201322,0.0251200048,944.5719912073,7.1956209596,3875.6246492515,505.4654406798,1,24,101.2561720994,23.0829424927,0.9986368995,177.721,6.8499007752,59.0751585119,0.1047658866,135.0532460896,47.8189978839,15,56.6164612738,0.0002869861,0.9183501237,2.2419903276,0.785087632,0.7851001305,2.6750103265,0.7850869165,12.8433322213,0.7850870497,58.1557260194,8558.5541167796,7.7994414455,208.950977875,7.8214208775,24.6841543521,6.6462706932,135.1725862257,360.4379925658,15577.601601272,3.6762205573,0.7850876315,82.8745827764,1307.9406874316,42005.863636329,136.516679,0.7850870342,153.863516496,0.71,149.1301254238,133.8841947028,89.6264596216,4052.5867730204,452.5069152265,900,1329.4211120414,0.3065400547,0.83333,449.1827965888,20933.017560059,89571.507399565,305.3112646301,192.5768941701,18.7675525959,0.0118265666,3.1686301781,0.6449588134,4.8059806244,10.0414516981,17.6030126788,4503.7847615382,56.3970196268,2095.1233282753,3378.5543377738,7.9903712543,356.999828,45.9888453611,15.4564629179,1683.4941904516,16.7078333095,4.7026207243,63.6735809104,18.7136926071,1610.2442219351,36.6243494807,10.6217216933,132.707366633,1.6444002176,0.3842000659,0.2873996952,0.9993201525,3.6921706636,3.7686207005,55.548398453,278.8698201008,3.9460806714,7320.6681726092,3.6402004844,4.5664606037,107.2904762994,92.5336909267,1282.7390003679,3.7456806813,8.4638217993,14.3486023455,601.5,10.3598110557,1.3367601561,0.7851001348,22427.224096418,0.0054908523,571.3556663949,35.0752949066,22497.979978386,8.75,13002.004195999,18.7348129326,35.9072653133,10.9459720999,3.5,3.0942803997,2.3360304652,32.126134412,6.7813607014,31.6581440678,2549.7757918386,38.4635673813,3884.3630251695,1,39.1887573285,12580.082289182,3619061.8446197,24702.843292816,119.0485979895,2.682404296,602.3490838673,0.0397112351,0.0004638127,2.7,0.7520201411,602.3491392596,0.0010416681,109.4793328748,0.0011144682,1.6564028079,249.8524458203,18.7170622818,9001.2,25.1981625631,361.9
