date,base,timestamp,terms,privacy,ADA,AED,AFN,ALL,AMD,ANG,AOA,ARB,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BNB,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DAI,DJF,DKK,DOP,DOT,DZD,EGP,ERN,ETB,ETH,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTC,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,OP,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,XRP,YER,ZAR,ZMK,ZMW,ZWL
2024-03-14T16:13:00.000Z,USD,1710432780,https://fxratesapi.com/legal/terms-conditions,https://fxratesapi.com/legal/privacy-policy,1.338826089,3.6719206547,71.317160876,95.0245345341,403.9972363784,1.7850201985,834.3468455842,0.502623089,849.8569396207,1.5192902171,1.79,1.7,1.7955002402,2,109.5179275857,1.7845601873,0.376,2857.2397440476,1,0.0016723323,1.3349902546,6.9189010192,4.9783707611,1,0.0000141124,82.9137563731,13.6163714621,3.2699567041,32699.54460762,2,1.3524401895,2767.6700219916,0.8831701238,0.0253400045,943.1061377716,7.1904509686,3898.2864233362,507.5007414905,1,24,101.2591836405,23.1378833991,0.9972656471,177.721,6.8485012369,59.0624999363,0.0890555057,134.9766843884,47.7637867198,15,57.0425672306,0.0002594272,0.9185200994,2.2636903472,0.7844957844,0.7845300991,2.6665405096,0.7844956798,12.8416420351,0.7844954657,58.1132966543,8547.1320723899,7.7874607853,208.7310608119,7.8200308169,24.6612841365,6.6414207089,134.1442958529,363.2542866387,15548.034617543,3.6558706475,0.7844956919,82.8768795406,1306.9864077282,41967.210987413,135.0041461513,0.7844956688,154.4518311044,0.71,148.210899322,134.9640483234,89.9878579092,4039.0465264243,450.5778589038,900.0169669333,1321.7982784953,0.3070000575,0.83333,446.8419552133,20868.712407362,89465.359318818,306.6355978538,192.3916743215,18.5835330751,0.0106428045,3.1711582862,0.6454730086,4.8005706402,10.0452712711,17.5074731914,4500.1615578816,56.541260209,2093.1159769197,3395.5543625863,8.0755510448,356.999828,45.7299759209,15.4354517843,1681.9913719948,16.6846627263,4.6809106923,63.6313615833,18.6790931829,1589.4561164937,36.7595053967,10.5618012407,133.1298956027,1.6311903045,0.3836600716,0.242054318,0.9990801548,3.6660006607,3.7969006725,55.3609305938,278.5690614674,3.9382704625,7317.2252541409,3.6364906341,4.565040783,107.2733830794,91.5733874785,1281.3402297096,3.7607503783,8.2391204746,14.442792487,601.5,10.3299712047,1.3362002577,0.7845301431,22415.332659625,0.0059362761,571.6103600784,35.0493148355,22532.859293179,8.75,13001.758755782,18.7355033769,35.7983043151,10.9956520906,3.5,3.0901304333,2.3448203225,32.1240357053,6.7933507146,31.5763559807,2546.9347585502,38.4315770549,3885.9694734715,1,39.1597773934,12627.54627573,3621811.3075321,24666.696720962,119.4893635371,2.7385158018,602.3881994021,0.0402565083,0.0004633387,2.7,0.7499401044,602.3882299648,0.0009533852,109.5014414794,0.0010748859,1.4954579732,249.6591641572,18.7307925371,9001.2,24.9379827045,361.9
