success,terms,privacy,timestamp,date,base,rates.ADA,rates.AED,rates.AFN,rates.ALL,rates.AMD,rates.ANG,rates.AOA,rates.ARB,rates.ARS,rates.AUD,rates.AWG,rates.AZN,rates.BAM,rates.BBD,rates.BDT,rates.BGN,rates.BHD,rates.BIF,rates.BMD,rates.BNB,rates.BND,rates.BOB,rates.BRL,rates.BSD,rates.BTC,rates.BTN,rates.BWP,rates.BYN,rates.BYR,rates.BZD,rates.CAD,rates.CDF,rates.CHF,rates.CLF,rates.CLP,rates.CNY,rates.COP,rates.CRC,rates.CUC,rates.CUP,rates.CVE,rates.CZK,rates.DAI,rates.DJF,rates.DKK,rates.DOP,rates.DOT,rates.DZD,rates.EGP,rates.ERN,rates.ETB,rates.ETH,rates.EUR,rates.FJD,rates.FKP,rates.GBP,rates.GEL,rates.GGP,rates.GHS,rates.GIP,rates.GMD,rates.GNF,rates.GTQ,rates.GYD,rates.HKD,rates.HNL,rates.HRK,rates.HTG,rates.HUF,rates.IDR,rates.ILS,rates.IMP,rates.INR,rates.IQD,rates.IRR,rates.ISK,rates.JEP,rates.JMD,rates.JOD,rates.JPY,rates.KES,rates.KGS,rates.KHR,rates.KMF,rates.KPW,rates.KRW,rates.KWD,rates.KYD,rates.KZT,rates.LAK,rates.LBP,rates.LKR,rates.LRD,rates.LSL,rates.LTC,rates.LTL,rates.LVL,rates.LYD,rates.MAD,rates.MDL,rates.MGA,rates.MKD,rates.MMK,rates.MNT,rates.MOP,rates.MRO,rates.MUR,rates.MVR,rates.MWK,rates.MXN,rates.MYR,rates.MZN,rates.NAD,rates.NGN,rates.NIO,rates.NOK,rates.NPR,rates.NZD,rates.OMR,rates.OP,rates.PAB,rates.PEN,rates.PGK,rates.PHP,rates.PKR,rates.PLN,rates.PYG,rates.QAR,rates.RON,rates.RSD,rates.RUB,rates.RWF,rates.SAR,rates.SBD,rates.SCR,rates.SDG,rates.SEK,rates.SGD,rates.SHP,rates.SLL,rates.SOL,rates.SOS,rates.SRD,rates.STD,rates.SVC,rates.SYP,rates.SZL,rates.THB,rates.TJS,rates.TMT,rates.TND,rates.TOP,rates.TRY,rates.TTD,rates.TWD,rates.TZS,rates.UAH,rates.UGX,rates.USD,rates.UYU,rates.UZS,rates.VEF,rates.VND,rates.VUV,rates.WST,rates.XAF,rates.XAG,rates.XAU,rates.XCD,rates.XDR,rates.XOF,rates.XPD,rates.XPF,rates.XPT,rates.XRP,rates.YER,rates.ZAR,rates.ZMK,rates.ZMW,rates.ZWL
true,https://fxratesapi.com/legal/terms-conditions,https://fxratesapi.com/legal/privacy-policy,1710804960,2024-03-18T23:36:00.000Z,USD,1.5062038045,3.6708603941,71.2453979926,94.9123598835,402.0822507748,1.7865902518,833.1487903077,0.6103222336,851.9515085573,1.5252302269,1.79,1.7,1.7980102419,2,109.6103705692,1.7920202957,0.376,2860.3827292632,1,0.0017915636,1.3385001669,6.9099011993,5.030440841,1,0.0000147363,82.925938401,13.6370226705,3.2650982983,32650.997398368,2,1.3532301651,2763.3520728955,0.8871701201,0.0252300046,947.5993014179,7.1976814241,3897.1004520513,503.6503111085,1,24,101.3970559504,23.1783137265,0.9988308402,177.721,6.8566708366,58.9727411733,0.1003830953,134.8482449441,47.1187868215,15,56.951349543,0.0002825861,0.9195201603,2.2679502676,0.7858371511,0.7857401235,2.7003105032,0.7858367772,12.9964914871,0.785837348,58.2027889319,8556.2875434802,7.7934912261,209.3086535938,7.8175308482,24.6850431688,6.6516511992,135.2041897858,362.3986016074,15668.703647412,3.6525803933,0.7858369468,82.8654391795,1308.3313265595,41999.237319673,136.5242324107,0.7858372635,154.0728873469,0.71,149.0889675817,135.8010400849,89.5402831213,4042.8702978867,452.0975894511,900.033969341,1334.1979045186,0.3063200587,0.83333,449.2453480587,20928.822893687,89558.353083964,304.1785999666,192.567733315,18.9498631026,0.0115055869,3.1758845109,0.6464355904,4.8171009261,10.0356717819,17.573562169,4507.6971214526,56.4208990496,2094.8151950779,3400.1539957306,7.9968415797,356.999828,45.968226609,15.449642502,1683.6859328751,16.8238924037,4.716840485,63.7048399804,18.9050833282,1572.3390955137,36.8725206035,10.6434420431,132.5680457871,1.6434502087,0.3840900402,0.3005758374,0.9989901481,3.6973905322,3.767080377,55.5981475785,278.6256209977,3.9737904669,7323.9371833898,3.6393404398,4.5717207908,107.4260190397,91.7230536645,1284.3113175834,3.7449905181,8.2808666193,14.6134615365,601.5,10.4254811189,1.3382001963,0.7857400833,22487.883830251,0.0050579805,571.3866962838,35.0870266542,22597.997849626,8.75,13001.867524663,18.9379231799,35.9749842178,10.9566417465,3.5,3.1000303895,2.346240246,32.3226455539,6.7698712385,31.6645160267,2547.7692751668,38.925824172,3883.6644409321,1,38.4929670033,12571.326590473,3622020.8338683,24713.326551094,119.9663272688,2.7473360057,603.1878276429,0.0399220357,0.0004627696,2.7,0.7519500813,603.1878600313,0.0009790981,109.6315860602,0.0010910791,1.5124782585,249.8809853432,18.9449132614,9001.2,25.5934344563,361.9
